access.log
[2012-08-14 17:47:55] [127.0.0.1] [slider-tom] [GET / HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:15] [127.0.0.1] [slider-tom] [GET /_Bugzilla/sort_style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:15] [127.0.0.1] [slider-tom] [GET /jquery/jgplot/jquery.jqplot.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:15] [127.0.0.1] [slider-tom] [GET /res/logo.png HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:15] [127.0.0.1] [slider-tom] [GET /res/favicon.ico HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:15] [127.0.0.1] [slider-tom] [GET /res/favicon.ico HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:16] [127.0.0.1] [slider-tom] [GET /_Bugzilla/sort_style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:16] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bugzilla.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:16] [127.0.0.1] [slider-tom] [GET /_Bugzilla/gantt/css/style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:16] [127.0.0.1] [slider-tom] [GET /res/logo.png HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:16] [127.0.0.1] [slider-tom] [GET /res/favicon.ico HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:01:55] [127.0.0.1] [slider-tom] [GET /_Bugzilla/index.php HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:16] [127.0.0.1] [slider-tom] [GET /res/favicon.ico HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:17] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bugzilla.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:17] [127.0.0.1] [slider-tom] [GET /_Bugzilla/sort_style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:17] [127.0.0.1] [slider-tom] [GET /_Bugzilla/gantt/css/style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:17] [127.0.0.1] [slider-tom] [GET /res/logo.png HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:17] [127.0.0.1] [slider-tom] [GET /res/favicon.ico HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:17] [127.0.0.1] [slider-tom] [GET /res/favicon.ico HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:01:58] [127.0.0.1] [slider-tom] [GET /_Bugzilla/index.php HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:07] [127.0.0.1] [slider-tom] [GET /_BugzillaDev/index.php HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:08] [127.0.0.1] [slider-tom] [GET /_Bugzilla/index.php HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:10] [127.0.0.1] [slider-tom] [GET /_BugzillaDev/index.php HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:11] [127.0.0.1] [slider-tom] [GET /_BugzillaDev/index.php HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:12] [127.0.0.1] [slider-tom] [GET /_Bugzilla/index.php HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:12] [127.0.0.1] [slider-tom] [GET /_BugzillaDev/index.php HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:12] [127.0.0.1] [slider-tom] [GET /_Bugzilla/index.php HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:14] [127.0.0.1] [slider-tom] [GET /_Bugzilla/index.php HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:15] [127.0.0.1] [slider-tom] [GET /_BugzillaDev/index.php HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:16] [127.0.0.1] [slider-tom] [GET /_Bugzilla/index.php HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:17] [127.0.0.1] [slider-tom] [GET /_Bugzilla/index.php HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:42] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bugzilla.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:42] [127.0.0.1] [slider-tom] [GET /_Bugzilla/sort_style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:42] [127.0.0.1] [slider-tom] [GET /_Bugzilla/gantt/css/style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:42] [127.0.0.1] [slider-tom] [GET /res/logo.png HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:42] [127.0.0.1] [slider-tom] [GET /res/favicon.ico HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:42] [127.0.0.1] [slider-tom] [GET /res/favicon.ico HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:42] [127.0.0.1] [slider-tom] [GET /_Bugzilla/index.php HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:42] [127.0.0.1] [slider-tom] [GET /jquery/ajaxPost.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:42] [127.0.0.1] [slider-tom] [GET /jquery/priority_sort.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:42] [127.0.0.1] [slider-tom] [GET /jquery/jquery.tablesorter.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:42] [127.0.0.1] [slider-tom] [GET /jquery/table_hover.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:42] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bootstrap-tooltip.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:42] [127.0.0.1] [slider-tom] [GET /jquery/jquery-latest.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:42] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bugzilla_product.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:42] [127.0.0.1] [slider-tom] [GET /_Bugzilla/gantt/js/jquery.fn.gantt.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:42] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bootstrap-popover.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_get_product_release_date.php?Product=1&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [GET /_Bugzilla/index.php HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bugzilla.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [GET /_Bugzilla/sort_style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [GET /_Bugzilla/gantt/css/style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [GET /res/logo.png HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [GET /res/favicon.ico HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [GET /res/favicon.ico HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [GET /jquery/jquery-latest.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [GET /jquery/jquery.tablesorter.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [GET /jquery/priority_sort.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [GET /jquery/table_hover.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [GET /jquery/ajaxPost.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [GET /_Bugzilla/gantt/js/jquery.fn.gantt.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bugzilla_product.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bootstrap-tooltip.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bootstrap-popover.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [POST /_Bugzilla/milestones.php?Product=1&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_json_get_product_bugs.php?Product=1&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_product_bugs.php?Product=1&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bg.gif HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [GET /_Bugzilla/desc.gif HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:45] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_get_product_release_date.php?Product=1&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:47] [127.0.0.1] [slider-tom] [POST /_Bugzilla/milestones.php?Product=2&Milestone= HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:48] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_json_get_product_bugs.php?Product=2&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:48] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_product_bugs.php?Product=2&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:48] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_get_product_release_date.php?Product=2&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:51] [127.0.0.1] [slider-tom] [POST /_Bugzilla/milestones.php?Product=8&Milestone= HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:51] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_json_get_product_bugs.php?Product=8&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:51] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_product_bugs.php?Product=8&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:51] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_get_product_release_date.php?Product=8&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:53] [127.0.0.1] [slider-tom] [POST /_Bugzilla/milestones.php?Product=3&Milestone= HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:53] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_json_get_product_bugs.php?Product=3&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:53] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_product_bugs.php?Product=3&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:53] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_get_product_release_date.php?Product=3&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:57] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_json_get_product_bugs.php?Product=3&Milestone=3.1%20SP4 HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:57] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_product_bugs.php?Product=3&Milestone=3.1%20SP4 HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:02:57] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_get_product_release_date.php?Product=3&Milestone=3.1%20SP4 HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:00] [127.0.0.1] [slider-tom] [POST /_Bugzilla/milestones.php?Product=12&Milestone= HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:00] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_product_bugs.php?Product=12&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:00] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_json_get_product_bugs.php?Product=12&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:00] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_get_product_release_date.php?Product=12&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:02] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bugzilla.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:02] [127.0.0.1] [slider-tom] [GET /_Bugzilla/sort_style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:02] [127.0.0.1] [slider-tom] [GET /jquery/jgplot/jquery.jqplot.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:02] [127.0.0.1] [slider-tom] [GET /res/logo.png HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:02] [127.0.0.1] [slider-tom] [GET /_BugzillaDev/index.php HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:02] [127.0.0.1] [slider-tom] [GET /res/favicon.ico HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:02] [127.0.0.1] [slider-tom] [GET /res/favicon.ico HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:02] [127.0.0.1] [slider-tom] [GET /jquery/jquery-latest.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:02] [127.0.0.1] [slider-tom] [GET /jquery/table_hover.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:02] [127.0.0.1] [slider-tom] [GET /jquery/jquery.tablesorter.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:02] [127.0.0.1] [slider-tom] [GET /jquery/priority_sort.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:02] [127.0.0.1] [slider-tom] [GET /jquery/ajaxPost.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:02] [127.0.0.1] [slider-tom] [GET /jquery/jgplot/plugins/jqplot.pieRenderer.min.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:02] [127.0.0.1] [slider-tom] [GET /_BugzillaDev/developer_change.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:02] [127.0.0.1] [slider-tom] [GET /jquery/jgplot/jquery.jqplot.min.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:02] [127.0.0.1] [slider-tom] [GET /jquery/jgplot/plugins/jqplot.donutRenderer.min.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:02] [127.0.0.1] [slider-tom] [POST /_BugzillaDev/ajax_developer_filters.php?Developer=57&Filter= HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:02] [127.0.0.1] [slider-tom] [POST /_BugzillaDev/ajax_developer_bugs.php?Developer=57&Filter=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:02] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bg.gif HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:02] [127.0.0.1] [slider-tom] [GET /_Bugzilla/desc.gif HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:02] [127.0.0.1] [slider-tom] [POST /_BugzillaDev/ajax_developer_bugs.php?Developer=57&Filter=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:05] [127.0.0.1] [slider-tom] [POST /_BugzillaDev/ajax_developer_filters.php?Developer=46&Filter=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:05] [127.0.0.1] [slider-tom] [POST /_BugzillaDev/ajax_developer_bugs.php?Developer=46&Filter=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:07] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bugzilla.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:07] [127.0.0.1] [slider-tom] [GET /_Bugzilla/sort_style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:07] [127.0.0.1] [slider-tom] [GET /_Bugzilla/index.php HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:07] [127.0.0.1] [slider-tom] [GET /_Bugzilla/gantt/css/style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:07] [127.0.0.1] [slider-tom] [GET /res/logo.png HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:07] [127.0.0.1] [slider-tom] [GET /res/favicon.ico HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:07] [127.0.0.1] [slider-tom] [GET /res/favicon.ico HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:03:07] [127.0.0.1] [slider-tom] [GET /jquery/jquery-latest.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
